,year,ceremony,award,id1,nom1,id2,nom2,id3,nom3,id4,nom4,nominated,winner
1483,2013 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm0000273,,nm0000273,Alan Arkin,tt1024648,Argo,,,1,0
1484,2013 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm0000450,,nm0000450,Philip Seymour Hoffman,tt1560747,The Master,,,1,0
1485,2013 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm0000134,,nm0000134,Robert De Niro,tt1045658,Silver Linings Playbook,,,1,0
1486,2013 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm0000169,,nm0000169,Tommy Lee Jones,tt0443272,Lincoln,,,1,0
1487,2013 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm0004266,,nm0004266,Anne Hathaway,tt1707386,Les Misérables,,,1,1
1488,2013 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm0010736,,nm0010736,Amy Adams,tt1560747,The Master,,,1,0
1489,2013 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm0000166,,nm0000166,Helen Hunt,tt1866249,The Sessions,,,1,0
1490,2013 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm0915865,,nm0915865,Jacki Weaver,tt1045658,Silver Linings Playbook,,,1,0
1491,2013 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm0000398,,nm0000398,Sally Field,tt0443272,Lincoln,,,1,0
1492,2013 Awards,Oscar,Best Achievement in Directing,nm0000487,,nm0000487,Ang Lee,tt0454876,Life of Pi,,,1,1
1493,2013 Awards,Oscar,Best Achievement in Directing,nm1022455,,nm1022455,Benh Zeitlin,tt2125435,Beasts of the Southern Wild,,,1,0
1494,2013 Awards,Oscar,Best Achievement in Directing,nm0751102,,nm0751102,David O. Russell,tt1045658,Silver Linings Playbook,,,1,0
1495,2013 Awards,Oscar,Best Achievement in Directing,nm0359734,,nm0359734,Michael Haneke,tt1602620,Amour,,,1,0
1496,2013 Awards,Oscar,Best Achievement in Directing,nm0000229,,nm0000229,Steven Spielberg,tt0443272,Lincoln,,,1,0
1497,2013 Awards,Oscar,"Best Writing, Original Screenplay",tt1853728,,tt1853728,Django Unchained,nm0000233,Quentin Tarantino,,,1,1
1498,2013 Awards,Oscar,"Best Writing, Original Screenplay",tt1602620,,tt1602620,Amour,nm0359734,Michael Haneke,,,1,0
1499,2013 Awards,Oscar,"Best Writing, Original Screenplay",tt1907668,,tt1907668,Flight,nm0309691,John Gatins,,,1,0
1500,2013 Awards,Oscar,"Best Writing, Original Screenplay",tt1748122,,tt1748122,Moonrise Kingdom,nm0027572,Wes Anderson,nm0178910,Roman Coppola,1,0
1501,2013 Awards,Oscar,"Best Writing, Original Screenplay",tt1790885,,tt1790885,Zero Dark Thirty,nm1676793,Mark Boal,,,1,0
1502,2013 Awards,Oscar,"Best Writing, Adapted Screenplay",tt1024648,,tt1024648,Argo,nm0006516,Chris Terrio,,,1,1
1503,2013 Awards,Oscar,"Best Writing, Adapted Screenplay",tt2125435,,tt2125435,Beasts of the Southern Wild,nm3599054,Lucy Alibar,nm1022455,Benh Zeitlin,1,0
1504,2013 Awards,Oscar,"Best Writing, Adapted Screenplay",tt0454876,,tt0454876,Life of Pi,nm1341735,David Magee,,,1,0
1505,2013 Awards,Oscar,"Best Writing, Adapted Screenplay",tt0443272,,tt0443272,Lincoln,nm1065785,Tony Kushner,,,1,0
1506,2013 Awards,Oscar,"Best Writing, Adapted Screenplay",tt1045658,,tt1045658,Silver Linings Playbook,nm0751102,David O. Russell,,,1,0
1507,2013 Awards,Oscar,Best Achievement in Cinematography,tt0454876,,tt0454876,Life of Pi,nm0592073,Claudio Miranda,,,1,1
1508,2013 Awards,Oscar,Best Achievement in Cinematography,tt1781769,,tt1781769,Anna Karenina,nm0568974,Seamus McGarvey,,,1,0
1509,2013 Awards,Oscar,Best Achievement in Cinematography,tt1853728,,tt1853728,Django Unchained,nm0724744,Robert Richardson,,,1,0
1510,2013 Awards,Oscar,Best Achievement in Cinematography,tt0443272,,tt0443272,Lincoln,nm0001405,Janusz Kaminski,,,1,0
1511,2013 Awards,Oscar,Best Achievement in Cinematography,tt1074638,,tt1074638,Skyfall,nm0005683,Roger Deakins,,,1,0
1512,2013 Awards,Oscar,Best Achievement in Film Editing,tt1024648,,tt1024648,Argo,nm0325549,William Goldenberg,,,1,1
1513,2013 Awards,Oscar,Best Achievement in Film Editing,tt0454876,,tt0454876,Life of Pi,nm0820163,Tim Squyres,,,1,0
1514,2013 Awards,Oscar,Best Achievement in Film Editing,tt0443272,,tt0443272,Lincoln,nm0434883,Michael Kahn,,,1,0
1515,2013 Awards,Oscar,Best Achievement in Film Editing,tt1045658,,tt1045658,Silver Linings Playbook,nm0144203,Jay Cassidy,nm0835370,Crispin Struthers,1,0
1516,2013 Awards,Oscar,Best Achievement in Film Editing,tt1790885,,tt1790885,Zero Dark Thirty,nm0325549,William Goldenberg,nm0862664,Dylan Tichenor,1,0
1517,2013 Awards,Oscar,Best Achievement in Production Design,tt0443272,,tt0443272,Lincoln,nm0141437,Rick Carter,nm1075312,Jim Erickson,1,1
1518,2013 Awards,Oscar,Best Achievement in Production Design,tt1781769,,tt1781769,Anna Karenina,nm0339391,Sarah Greenwood,nm0818005,Katie Spencer,1,0
1519,2013 Awards,Oscar,Best Achievement in Production Design,tt1707386,,tt1707386,Les Misérables,nm0829378,Eve Stewart,nm0528498,Anna Lynch-Robinson,1,0
1520,2013 Awards,Oscar,Best Achievement in Production Design,tt0454876,,tt0454876,Life of Pi,nm0343222,David Gropman,nm0003519,Anna Pinnock,1,0
1521,2013 Awards,Oscar,Best Achievement in Production Design,tt0903624,,tt0903624,The Hobbit: An Unexpected Journey,nm0377172,Dan Hennah,nm1308151,Ra Vincent,1,0
1522,2013 Awards,Oscar,Best Achievement in Costume Design,tt1781769,,tt1781769,Anna Karenina,nm0244330,Jacqueline Durran,,,1,1
1523,2013 Awards,Oscar,Best Achievement in Costume Design,tt1707386,,tt1707386,Les Misérables,nm0214625,Paco Delgado,,,1,0
1524,2013 Awards,Oscar,Best Achievement in Costume Design,tt0443272,,tt0443272,Lincoln,nm0426693,Joanna Johnston,,,1,0
1525,2013 Awards,Oscar,Best Achievement in Costume Design,tt1667353,,tt1667353,Mirror Mirror,nm0411130,Eiko Ishioka,,,1,0
1526,2013 Awards,Oscar,Best Achievement in Costume Design,tt1735898,,tt1735898,Snow White and the Huntsman,nm0041181,Colleen Atwood,,,1,0
1527,2013 Awards,Oscar,Best Achievement in Makeup and Hairstyling,tt1707386,,tt1707386,Les Misérables,nm0922509,Lisa Westcott,nm0201757,Julie Dartnell,1,1
1528,2013 Awards,Oscar,Best Achievement in Makeup and Hairstyling,tt0975645,,tt0975645,Hitchcock,nm0074205,Howard Berger,nm0598713,Peter Montagna,1,0
1529,2013 Awards,Oscar,Best Achievement in Makeup and Hairstyling,tt0903624,,tt0903624,The Hobbit: An Unexpected Journey,nm0455135,Peter Swords King,nm0277515,Rick Findlater,1,0
1530,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Song",tt1074638,,tt1074638,Skyfall,nm2233157,Adele,nm2059375,Paul Epworth,1,1
1531,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Song",tt1579361,,tt1579361,Chasing Ice,nm0707775,J. Ralph,,,1,0
1532,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Song",tt1707386,,tt1707386,Les Misérables,nm0774744,Claude-Michel Schönberg,nm0471014,Herbert Kretzmer,1,0
1533,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Song",tt0454876,,tt0454876,Life of Pi,nm0002217,Mychael Danna,nm1425113,Bombay Jayashri,1,0
1534,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Song",tt1637725,,tt1637725,Ted,nm0614774,Walter Murphy,nm0532235,Seth MacFarlane,1,0
1535,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Score",tt0454876,,tt0454876,Life of Pi,nm0002217,Mychael Danna,,,1,1
1536,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Score",tt1781769,,tt1781769,Anna Karenina,nm0547050,Dario Marianelli,,,1,0
1537,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Score",tt1024648,,tt1024648,Argo,nm0006035,Alexandre Desplat,,,1,0
1538,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Score",tt0443272,,tt0443272,Lincoln,nm0002354,John Williams,,,1,0
1539,2013 Awards,Oscar,"Best Achievement in Music Written for Motion Pictures, Original Score",tt1074638,,tt1074638,Skyfall,nm0002353,Thomas Newman,,,1,0
1540,2013 Awards,Oscar,Best Achievement in Sound Mixing,tt1707386,,tt1707386,Les Misérables,nm0625144,Andy Nelson,nm2296910,Mark Paterson,1,1
1541,2013 Awards,Oscar,Best Achievement in Sound Mixing,tt1024648,,tt1024648,Argo,nm0718676,John T. Reitz,nm0748832,Gregg Rudloff,1,0
1542,2013 Awards,Oscar,Best Achievement in Sound Mixing,tt0454876,,tt0454876,Life of Pi,nm0058897,Ron Bartlett,nm0376153,Doug Hemphill,1,0
1543,2013 Awards,Oscar,Best Achievement in Sound Mixing,tt0443272,,tt0443272,Lincoln,nm0625144,Andy Nelson,nm0003977,Gary Rydstrom,1,0
1544,2013 Awards,Oscar,Best Achievement in Sound Mixing,tt1074638,,tt1074638,Skyfall,nm0586793,Scott Millan,nm0751169,Greg P. Russell,1,0
1545,2013 Awards,Oscar,Best Achievement in Sound Editing,tt1074638,,tt1074638,Skyfall,nm0356319,Per Hallberg,nm0048623,Karen Baker Landers,1,1
1546,2013 Awards,Oscar,Best Achievement in Sound Editing,tt1790885,,tt1790885,Zero Dark Thirty,nm0653338,Paul N.J. Ottosson,,,1,0
1547,2013 Awards,Oscar,Best Achievement in Sound Editing,tt1024648,,tt1024648,Argo,nm0007321,Erik Aadahl,nm0886399,Ethan Van der Ryn,1,0
1548,2013 Awards,Oscar,Best Achievement in Sound Editing,tt1853728,,tt1853728,Django Unchained,nm0823758,Wylie Stateman,,,1,0
1549,2013 Awards,Oscar,Best Achievement in Sound Editing,tt0454876,,tt0454876,Life of Pi,nm0311267,Eugene Gearty,nm0830958,Philip Stockton,1,0
1550,2013 Awards,Oscar,Best Achievement in Visual Effects,tt0454876,,tt0454876,Life of Pi,nm0922543,Bill Westenhofer,nm1806981,Guillaume Rocheron,1,1
1551,2013 Awards,Oscar,Best Achievement in Visual Effects,tt1446714,,tt1446714,Prometheus,nm0821868,Richard Stammers,nm0940058,Trevor Wood,1,0
1552,2013 Awards,Oscar,Best Achievement in Visual Effects,tt1735898,,tt1735898,Snow White and the Huntsman,nm1031639,Cedric Nicolas-Troyan,nm1184514,Phil Brennan,1,0
1553,2013 Awards,Oscar,Best Achievement in Visual Effects,tt0848228,,tt0848228,The Avengers,nm0802938,Janek Sirrs,nm1578635,Jeff White,1,0
1554,2013 Awards,Oscar,Best Achievement in Visual Effects,tt0903624,,tt0903624,The Hobbit: An Unexpected Journey,nm0504784,Joe Letteri,nm0756590,Eric Saindon,1,0
1555,2013 Awards,Oscar,"Best Short Film, Animated",tt2388725,,tt2388725,Paperman,nm0434969,John Kahrs,,,1,1
1556,2013 Awards,Oscar,"Best Short Film, Animated",tt2162565,,tt2162565,Adam and Dog,nm3767356,Minkyu Lee,,,1,0
1557,2013 Awards,Oscar,"Best Short Film, Animated",tt2309977,,tt2309977,Fresh Guacamole,nm1396934,PES,,,1,0
1558,2013 Awards,Oscar,"Best Short Film, Animated",tt2391009,,tt2391009,Head Over Heels,nm3302450,Timothy Reckart,nm2154065,Fodhla Cronin O'Reilly,1,0
1559,2013 Awards,Oscar,"Best Short Film, Animated",tt2175842,,tt2175842,The Longest Daycare,nm0798899,David Silverman,,,1,0
1560,2013 Awards,Oscar,"Best Short Film, Live Action",tt2088735,,tt2088735,Curfew,nm0159900,Shawn Christensen,,,1,1
1561,2013 Awards,Oscar,"Best Short Film, Live Action",tt2136747,,tt2136747,Asad,nm1519252,Bryan Buckley,nm3802523,Mino Jarjoura,1,0
1562,2013 Awards,Oscar,"Best Short Film, Live Action",tt2133304,,tt2133304,Buzkashi Boys,nm2125396,Sam French,nm2393874,Ariel Nasr,1,0
1563,2013 Awards,Oscar,"Best Short Film, Live Action",tt2312702,,tt2312702,Death of a Shadow,tt2312702,Dood van een Schaduw (original title),nm2429966,Tom Van Avermaet,1,0
1564,2013 Awards,Oscar,"Best Short Film, Live Action",tt2004244,,tt2004244,Henry,nm0257471,Yan England,,,1,0
1565,2013 Awards,Oscar,"Best Documentary, Short Subjects",tt2123210,,tt2123210,Inocente,nm0277658,Sean Fine,nm2107225,Andrea Nix,1,1
1566,2013 Awards,Oscar,"Best Documentary, Short Subjects",tt2109153,,tt2109153,Kings Point,nm1020490,Sari Gilman,nm0927086,Jedd Wider,1,0
1567,2013 Awards,Oscar,"Best Documentary, Short Subjects",tt2083264,,tt2083264,Mondays at Racine,nm1106629,Cynthia Wade,nm1976219,Robin Honan,1,0
1568,2013 Awards,Oscar,"Best Documentary, Short Subjects",tt2348322,,tt2348322,Open Heart,nm0203400,Kief Davidson,nm0827659,Cori Shepherd Stern,1,0
1569,2013 Awards,Oscar,"Best Documentary, Short Subjects",tt2201886,,tt2201886,Redemption,nm0022412,Jon Alpert,nm2268713,Matthew O'Neill,1,0
1570,2013 Awards,Oscar,"Best Documentary, Features",tt2125608,,tt2125608,Searching for Sugar Man,nm0070594,Malik Bendjelloul,nm1187711,Simon Chinn,1,1
1571,2013 Awards,Oscar,"Best Documentary, Features",tt2125423,,tt2125423,5 Broken Cameras,tt2125423,Five Broken Cameras (original title),nm4796818,Emad Burnat,1,0
1572,2013 Awards,Oscar,"Best Documentary, Features",tt2124803,,tt2124803,How to Survive a Plague,nm0289800,David France,nm0314971,Howard Gertler,1,0
1573,2013 Awards,Oscar,"Best Documentary, Features",tt2309788,,tt2309788,The Gatekeepers,nm0603466,Dror Moreh,nm4287643,Estelle Fialon,1,0
1574,2013 Awards,Oscar,"Best Documentary, Features",tt2120152,,tt2120152,The Invisible War,nm0225269,Kirby Dick,nm0463039,Amy Ziering,1,0
1575,2013 Awards,Oscar,Best Foreign Language Film of the Year,tt1602620,,tt1602620,Amour,,,,,1,1
1576,2013 Awards,Oscar,Best Foreign Language Film of the Year,tt1276419,,tt1276419,A Royal Affair,tt1276419,En kongelig affære (original title),,,1,0
1577,2013 Awards,Oscar,Best Foreign Language Film of the Year,tt1613750,,tt1613750,Kon-Tiki,,,,,1,0
1578,2013 Awards,Oscar,Best Foreign Language Film of the Year,tt2059255,,tt2059255,No,,,,,1,0
1579,2013 Awards,Oscar,Best Foreign Language Film of the Year,tt1820488,,tt1820488,War Witch,tt1820488,Rebelle (original title),,,1,0
1580,2013 Awards,Oscar,Best Animated Feature,tt1217209,,tt1217209,Brave,nm0028764,Mark Andrews,nm0152312,Brenda Chapman,1,1
1581,2013 Awards,Oscar,Best Animated Feature,tt1142977,,tt1142977,Frankenweenie,nm0000318,Tim Burton,,,1,0
1582,2013 Awards,Oscar,Best Animated Feature,tt1623288,,tt1623288,ParaNorman,nm0271402,Sam Fell,nm2752098,Chris Butler,1,0
1583,2013 Awards,Oscar,Best Animated Feature,tt1430626,,tt1430626,The Pirates! Band of Misfits,tt1430626,The Pirates! In an Adventure with Scientists! (original title),nm0520485,Peter Lord,1,0
1584,2013 Awards,Oscar,Best Animated Feature,tt1772341,,tt1772341,Wreck-It Ralph,nm0601781,Rich Moore,,,1,0
1585,2014 Awards,Oscar,Best Motion Picture of the Year,tt2024544,,tt2024544,12 Years a Slave,nm0000093,Brad Pitt,nm0306890,Dede Gardner,1,1
1586,2014 Awards,Oscar,Best Motion Picture of the Year,tt1800241,,tt1800241,American Hustle,nm0746273,Charles Roven,nm0837112,Richard Suckle,1,0
1587,2014 Awards,Oscar,Best Motion Picture of the Year,tt1535109,,tt1535109,Captain Phillips,nm0748784,Scott Rudin,nm0116232,Dana Brunetti,1,0
1588,2014 Awards,Oscar,Best Motion Picture of the Year,tt0790636,,tt0790636,Dallas Buyers Club,nm0107509,Robbie Brenner,nm0292647,Rachel Winter,1,0
1589,2014 Awards,Oscar,Best Motion Picture of the Year,tt1454468,,tt1454468,Gravity,nm0190859,Alfonso Cuarón,nm0382268,David Heyman,1,0
1590,2014 Awards,Oscar,Best Motion Picture of the Year,tt1798709,,tt1798709,Her,nm2691892,Megan Ellison,nm0005069,Spike Jonze,1,0
1591,2014 Awards,Oscar,Best Motion Picture of the Year,tt1821549,,tt1821549,Nebraska,nm0074100,Albert Berger,nm0947695,Ron Yerxa,1,0
1592,2014 Awards,Oscar,Best Motion Picture of the Year,tt2431286,,tt2431286,Philomena,nm0848932,Gabrielle Tana,nm0176869,Steve Coogan,1,0
1593,2014 Awards,Oscar,Best Motion Picture of the Year,tt0993846,,tt0993846,The Wolf of Wall Street,nm0000138,Leonardo DiCaprio,nm0863374,Emma Tillinger Koskoff,1,0
1594,2014 Awards,Oscar,Best Performance by an Actor in a Leading Role,nm0000190,,nm0000190,Matthew McConaughey,tt0790636,Dallas Buyers Club,,,1,1
1595,2014 Awards,Oscar,Best Performance by an Actor in a Leading Role,nm0001136,,nm0001136,Bruce Dern,tt1821549,Nebraska,,,1,0
1596,2014 Awards,Oscar,Best Performance by an Actor in a Leading Role,nm0252230,,nm0252230,Chiwetel Ejiofor,tt2024544,12 Years a Slave,,,1,0
1597,2014 Awards,Oscar,Best Performance by an Actor in a Leading Role,nm0000288,,nm0000288,Christian Bale,tt1800241,American Hustle,,,1,0
1598,2014 Awards,Oscar,Best Performance by an Actor in a Leading Role,nm0000138,,nm0000138,Leonardo DiCaprio,tt0993846,The Wolf of Wall Street,,,1,0
1599,2014 Awards,Oscar,Best Performance by an Actress in a Leading Role,nm0000949,,nm0000949,Cate Blanchett,tt2334873,Blue Jasmine,,,1,1
1600,2014 Awards,Oscar,Best Performance by an Actress in a Leading Role,nm0010736,,nm0010736,Amy Adams,tt1800241,American Hustle,,,1,0
1601,2014 Awards,Oscar,Best Performance by an Actress in a Leading Role,nm0001132,,nm0001132,Judi Dench,tt2431286,Philomena,,,1,0
1602,2014 Awards,Oscar,Best Performance by an Actress in a Leading Role,nm0000658,,nm0000658,Meryl Streep,tt1322269,August: Osage County,,,1,0
1603,2014 Awards,Oscar,Best Performance by an Actress in a Leading Role,nm0000113,,nm0000113,Sandra Bullock,tt1454468,Gravity,,,1,0
1604,2014 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm0001467,,nm0001467,Jared Leto,tt0790636,Dallas Buyers Club,,,1,1
1605,2014 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm5831542,,nm5831542,Barkhad Abdi,tt1535109,Captain Phillips,,,1,0
1606,2014 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm0177896,,nm0177896,Bradley Cooper,tt1800241,American Hustle,,,1,0
1607,2014 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm1706767,,nm1706767,Jonah Hill,tt0993846,The Wolf of Wall Street,,,1,0
1608,2014 Awards,Oscar,Best Performance by an Actor in a Supporting Role,nm1055413,,nm1055413,Michael Fassbender,tt2024544,12 Years a Slave,,,1,0
1609,2014 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm2143282,,nm2143282,Lupita Nyong'o,tt2024544,12 Years a Slave,,,1,1
1610,2014 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm2225369,,nm2225369,Jennifer Lawrence,tt1800241,American Hustle,,,1,0
1611,2014 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm0000210,,nm0000210,Julia Roberts,tt1322269,August: Osage County,,,1,0
1612,2014 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm0820053,,nm0820053,June Squibb,tt1821549,Nebraska,,,1,0
1613,2014 Awards,Oscar,Best Performance by an Actress in a Supporting Role,nm1020089,,nm1020089,Sally Hawkins,tt2334873,Blue Jasmine,,,1,0
1614,2014 Awards,Oscar,Best Achievement in Directing,nm0190859,,nm0190859,Alfonso Cuarón,tt1454468,Gravity,,,1,1
1615,2014 Awards,Oscar,Best Achievement in Directing,nm0668247,,nm0668247,Alexander Payne,tt1821549,Nebraska,,,1,0
1616,2014 Awards,Oscar,Best Achievement in Directing,nm0751102,,nm0751102,David O. Russell,tt1800241,American Hustle,,,1,0
1617,2014 Awards,Oscar,Best Achievement in Directing,nm0000217,,nm0000217,Martin Scorsese,tt0993846,The Wolf of Wall Street,,,1,0
1618,2014 Awards,Oscar,Best Achievement in Directing,nm2588606,,nm2588606,Steve McQueen,tt2024544,12 Years a Slave,,,1,0
1619,2014 Awards,Oscar,"Best Writing, Original Screenplay",tt1798709,,tt1798709,Her,nm0005069,Spike Jonze,,,1,1
1620,2014 Awards,Oscar,"Best Writing, Original Screenplay",tt1800241,,tt1800241,American Hustle,nm2545235,Eric Warren Singer,nm0751102,David O. Russell,1,0
1621,2014 Awards,Oscar,"Best Writing, Original Screenplay",tt2334873,,tt2334873,Blue Jasmine,nm0000095,Woody Allen,,,1,0
1622,2014 Awards,Oscar,"Best Writing, Original Screenplay",tt0790636,,tt0790636,Dallas Buyers Club,nm1258965,Craig Borten,nm2214893,Melisa Wallack,1,0
1623,2014 Awards,Oscar,"Best Writing, Original Screenplay",tt1821549,,tt1821549,Nebraska,nm1504572,Bob Nelson,,,1,0
1624,2014 Awards,Oscar,"Best Writing, Adapted Screenplay",tt2024544,,tt2024544,12 Years a Slave,nm0725983,John Ridley,,,1,1
1625,2014 Awards,Oscar,"Best Writing, Adapted Screenplay",tt2209418,,tt2209418,Before Midnight,nm0000500,Richard Linklater,nm0000365,Julie Delpy,1,0
1626,2014 Awards,Oscar,"Best Writing, Adapted Screenplay",tt1535109,,tt1535109,Captain Phillips,nm0712753,Billy Ray,,,1,0
1627,2014 Awards,Oscar,"Best Writing, Adapted Screenplay",tt2431286,,tt2431286,Philomena,nm0176869,Steve Coogan,nm0691131,Jeff Pope,1,0
1628,2014 Awards,Oscar,"Best Writing, Adapted Screenplay",tt0993846,,tt0993846,The Wolf of Wall Street,nm1010540,Terence Winter,,,1,0
1629,2014 Awards,Oscar,Best Achievement in Cinematography,tt1454468,,tt1454468,Gravity,nm0523881,Emmanuel Lubezki,,,1,1
